Index,Reviews,movie_name,emotion
19425,got back free screening movie wonderful brilliant thought provoking funny great story way woody allen could acting great writing great story great well fact wasnt poor rehash crimes misdemeanors like match point cassandras dream refreshing levels javier bardem embodies character truly allows forget role old country patricia clarkson gem always girls great impressed scarlett johansson since lost translation bored work last films held part great penélope cruz wonderful vibrate funny especially spanish 71 man still rehashed place heart hold wonderful art simply happy fulfilled thank woody,Vicky Cristina Barcelona,sadness
19426,vicky neurotic sexy rebecca hall cristina neurotic gorgeous scarlett johansson two american tourists spain examining differing views love woody allens breezy alluring vicky cristina barcelona amidst tempestuous summer barcelona ladies seduced freethinking painter perfect javier bardem whose life complicated still passionate relationship exwife devastating penelope cruz never looked beautifulmuch like change new york city london invigorated allen match point vacation spain revived directors artistic aspirations scenery postcard perfect drenched dizzying lushness made allens view nyc intoxicating manhattan churches homes art museums countryside intimate city streets touristy details make feel like visiting barcelona along allen casttheres also sharpness trademark woody dialog missing quite time like allen films one endlessly talky theres great subversion certain lines seem like throwaways actually pack punch given second thought bardem first attempts talk johanssons character bed says something clichéd hard please quick witted johansson replies im famous intolerance says casually packs bite complete antithesis characters outward desire someone rallies cultural norms presents someone easygoing tolerant allallen also displays keen sense pacing creates tension build cruzs appearance character endlessly talked never seen half way film cruz finally arrives moody whirling dervish performance perfect spice liven soupy proceedings seething fiery line readings combined looks could kill make frontrunner best supporting actress oscarsthe baseline archetypal characters essentially clichéd way allen handles interpersonal relationships fairly sophisticated entertaining even grows absurd course kiss scarlett penelope also moments lynchianlite allen photographs brunette hall blonde johansson similarly make seem like two sides woman theres even weirdness diehard woody fans realize perverse way scarlett johanssons character woody partas film star always one character represents part wouldve played however film buffs enjoy nice touches like hall another go see hitchcocks shadow doubt one time favorite films repetitive use spanish guitar soundtrack whenever bardem hall get together theres mostly unnecessary voiceover narration fills expository gaps shows allen still lazy tacticianwoody allen always acquired taste even latter years sometimes forgets provoke fans delighted latest european flavored effort end youll feel like javier bardem luckiest man world penelope cruz operating echelon appeal rebecca hall scarlett johansson well theyll always barcelona,Vicky Cristina Barcelona,sadness
19427,vicky cristina barcelona among cream woody allen crop midst annie hall manhattan hannah sisters match point may even wiser film woody done throughout film career seek answers life questions number ways later films contradict philosophical implications previous ones reaffirm foremost theme always complications love sex ultimately genreless film suppose could considered romantic seriocomedy may magnum opus sexual romantic revelationsvicky played rebecca hall cristina scarlet johansson go barcelona summer settling vickys distant relative patricia clarkson husband narrator present film particular matteroffact likes allen never used illustrates two friends vicky nononsense conservative attitude toward love commitment engaged dependable less passionate yuppie barcelona getting masters deeply stirred spanish guitar cristina contrast impulsive irresolute wants life relationship wants forget experience making short film love perhaps nod woodys admitted negative reflections previous worksat art exhibition two symbolically contrasting women observe notorious painter played suavity charisma javier bardem cristina immediately fascinated grows captivated vicky learn undergone violent relationship exwife later girls spot restaurant stoically approaches table unexpectedly invites go along oviedo tour wine dine luck make love straight away cristina consents vicky refuses vicky ultimately persuaded twosome go self designed artistic drifting romantic small private plane rainstormwhat follows freeflowing rectangle romance combination bardem vicky cristina bardems unmanageably volatile exwife penelope cruz deserves oscar nomination work many ways two american women change better change one facet story clash conventional american liberated european cultures another spiritual freedom signified vickys conventional reticence thus conflicted feelings may missing much cristinas mutability lesser title movie apt one nonetheless could notwoody expressing characters urge free psychological emotional restrictions case characters open scarlett johansson javier bardems seem need similarly adaptable significant others find interesting louise lasser diane keaton mia farrow woodys women brought inner nebbishes due intimate involvement eagerness lift lovers state mind ends sooner later virtually turning woman roughly female version johansson halls summer spain anything releases sludge mediocrity particularly results fear common customby saying even come close giving anything away way things turn would hardly make sense characters like vicky fiancé makes natural flow heart woody allens brilliantly written guilelessly directed convincingly acted spanish debutandswan song comedy reasons nearly every comedy woody made comedy essentially culture clash film depends reactions things really inherently funny except unaccustomed eyes likewise bewildered americans funny side gamut without doubt mind woody allens best film years one best entire 42film 42year career writerdirector consistently good films,Vicky Cristina Barcelona,sadness
19428,match point came 2005 impressed blown away like public critics thought interesting movie dealt dark issues didnt feel like woody allen scoop cute movie felt like fluffi tell going opening night vicky christina barcelona isnt enchanting well written always look forward woodys writing best film looks beautiful way shot javier scarlett cruz hilarous good rebecca hall stands picture giving vicky depth characterallen master summer effects action nice film wit smart observation go see,Vicky Cristina Barcelona,sadness
19429,first gotta admit moving wont give high score movie shows deep love actor actress love simply based love first sight coincidence gathered made meet girl didnt even know lot handsome guy quickly fell love deeply guy movie trying say girl guy love truly deeply many ways eg gal got sick went hospital sent letter like please dont find hope find another great gal happy thats shows typical subliminal need guy fact hope guy could visit write nothing disappear really want guy forget suggest good korean movie daisy watched recently great one,A Moment to Remember,sadness
19431,surprised high rating movie hereafter seeing felt something indigestiblethe notion spirit going die body dies would big fear japanese movie memories tomorrow tries squarely describe fear portray love wife husband however case moment remember sure director want portray lead husband facing fear mangalike love storythe man acts like hero beginning end cant say love wife even got married unclear maybe could empathize husband reason felt indigestible,A Moment to Remember,sadness
19433,okay one one good movie south korea made always make plot even ending better one story began usually actress always weak one sick make forget everything husband actor cool film different acted musa always accompanied taking good care miracle shes death lose memory togetherboth actor actress acted good beside movie plot actually really good always make one sick even deathyou really watch movie one fans romantic film youll love,A Moment to Remember,sadness
19435,beautiful almost poetic love story couple one gets diagnosed alzheimers movie might seem little long sometimes dragging story dialogues intensity situations woosung jungs lead males acting keep interested till endthough many movies one partners relationship stricken sort illness one comes fresh mesmerizing romantic drama sure get least tears youthe korean name film literally translates eraser head apt movie movie based 2001 japanese television show pure heart,A Moment to Remember,sadness
19437,cheolsue woosung jung carpenter sujinnyejinn son cheolsues bosss daughter got married lived happily sujinn became alzheimers since life became breakingthis korean movie like korean movie expression straight easy understand cried see movie cheolsue couldt help going mad think pain forgetting dearest strong want lose memories spent dearestfamilyfriends came think happiness health movie make people think alzheimers please see movie think alzheimers,A Moment to Remember,sadness
19439,one good dramas seen good controlled performance good story narration even though looks bit dragged sometimesi felt story mother son cut short even avoided ah comes memory seen movie month ago still remember many scenes movie john h lee good directing job disappointed see two movies father daughter relationship also handled bit touchy way even though scenes scene fatherinlaw tells guy carpenter looks texture material also bit touchy would rate 8 10,A Moment to Remember,sadness
19441,im kind guy likes romance movie often honest movies genre thought great enter moment remember unofficial english title swept away amazing characters decent story tear jerking tragedy romance though film definitely lot commercial elements still certain charm lacking todays hollywood films story may simple direction well done sets pace nicely also loved musical score movie well done especially last scene endsimply amazing movie though perfect right top movie list genre solid 910,A Moment to Remember,sadness
19443,japanese friend told one favorite korean movies title eraser something headlater emails english title moment remember finished seeing moviealthough made 6 years ago many aspects movie feels fresh beautifuli confess indeed criedfor first time long long timethis movie two favorite korean movie one sassy girl,A Moment to Remember,sadness
19445,want say first movie far recall makes eyes full tear mean thatboth main actors really good job carrying film one criticism son ye jin even though last part movie shes suffering alzheimers disease still wears lady shoes nice clothings rather decent hospital ones asian film could changed minor imperfections could awards sad people likes cheap drama like full house rainbi song hye gyo many awards son ye jin actor movie dont remember name though doesnt seem recognized award,A Moment to Remember,sadness
19447,traveling cinema south korea must one single excruciating pastimes one considers emotional features country known producing imagine 200 south koreans sitting room massive screen bawling eyes melodramatic material plays moment remember beautifully representative though previously criticized feature resembling notebook film vastly different also superiorbased upon japanese tv program pure soul feature opens immediately sujin son yejin young woman experiences forgetfulness daily basis later admits poor memory led meet cheolsu jung wusung later difficulty placing happens bump ms yejin absolutely phenomenal role desperation tearfulness articulates trying remember something coupled blankness eyes memory completely erased making truly heartbreaking experience furthered performance mr wusung leads superb onscreen chemistry brings gorgeousness agony relationship lifethe visuals lavish openness natural environment cheolsu intends build dream home upon hominess residence sublime capturing affectionate beauty world exists around characters costumes brilliantly suit leads well occupations personal lives attire wear wedding easily glamorous capturing romantic atmosphere touching momentalthough sujins memory deteriorates time rather tragedy instant occurrence audience helplessly painlessly watch gorgeous couple begin experience unforgivable pain comes love memories though cheolsus determination remain sujins side possibly painfully beautiful occurrence already colossally obvious feature bound cause tears later stages feature especially requiring tissuesoriginally loathed coworkers instigating relationship fellow individual department seo youngmin baek jonghak married man prior commencement films storyline sujins memory begins fracture seo ventures back life desperate rekindle affair sujin begins exhibiting difficulty attempting differentiate past presentthough sujin later stipulates cheolsu never vocally admitted love tears sheds admitting couldnt cry experiencing painful upbringing brilliantly visualizes agony suffers time looks woman loves look like stranger performances cast members assist drawing viewer world characters though doctor discovers sujins condition lee kwon byunggil blunt unforgiving description mental affliction captures unsympathetic realism many doctors demonstrate realitythe script accentuates dramatic elements alongside using occasional humor delightful soundtrack designed help audience comprehend feelings taking place accompanying moments equally excellent occasionally cute touching sad always honest depictions moment remember film watched dramatic excellence finest,A Moment to Remember,sadness
19449,movie gets 2 great story goodness gracious read book instead know movie garnered awards perhaps worst translation novel film ive ever seen instancewhy play games time movie set never anyone streets day night story line intentionally confused main story understandable little vitally important aspects like pov beginning film probably due directorial inexperience bad editing suffer bullies show everybody else magically disappears soooooooooooooooooooooooooo glacially slowi left theater hating movie ultimately began thinking story particularly ending comment realized plot least denouement quite good lousy movie,Let the Right One In,sadness
19450,usually pleasure find foreign nonhollywood film hollywood predominated imdbs top 250 list foreign film adds genuineness reliability list believe far nonhollywood movies watched list confirmed belief eg old boy south korean bicycle thief italian lives others german first swedish movie watched however proved one major disappointments dont fooled glowing reviews got numerous awards bagged highly overrated silly movie movie unfit list average movie ask isnt clear demarking line whether categorize movie horror movie romantic movie either way found poorly made poorly acted flickif serious movie viewer sorry let right one definitely plot unusually dull ridiculous considered finishing couple times acting awful filming less desirable two child leads super boring non charismatic would wonder could least find two attractive kids play role kind movie watching hopelessly thinking something good happen nothing happens nothing well dont want scare given super boringness plot awfulness acting time movie might think child porn seriously horror movies viewpoint looks like amateur made movie wonder whats world coming many awards honors incredibly boring movie calling masterpiece would insult even average horror movie romantic moviewhatever avoid cost youll surely better movies watch,Let the Right One In,sadness
19451,theres nothing heredont waste time seeing movie tries hard artsy gropes meaning succeeds slow dull characters unattractive story line largely nonexistent film meanders 114 minutes seems much longer extent tries horror flick fails well least bit scary want see something good theater go see doubt slumdog millionaire boy striped pyjamas hand liked eraserhead liquid sky may think piece drivel swell,Let the Right One In,sadness
19452,never read book even heard film entered theaters sweden buzz immense day one critics praised masterpiece waited came dvd actually saw movie remember thinking okay minute going get really good finally make sense greatly disappointed kept expectations alive credits came realized nothing iti really really dont get hype noteven mediocre peace waste exciting somewhat impressive scenes scene older man hung slit throat guy night crude real second part man face eaten acid nice work done special effects crew film complete waste time time could spent laundry watching paint dryhorrible acting horrible directing horrible script suspect decent completely uninteresting book,Let the Right One In,sadness
19453,read book loved chance see movie version gothenburg international filmfestival 2008 movie nordiska filmpriset saw really big screen 700 seats happy delivered fine acting quality cinemahaving said id also agree whats said eg music bit top movie study small tiny nuances classroom schoolyard almost forgotten suburb hiding qualities snow ice winter mention least partly neglected kids score small details grand strings makes bit mismatch enough parts piano work perfectlywitout spoiling anything safe say first foremost story friendship second story revenge either way truly original tale many parts beautiful piece cinema original sometimes quite gory still even violence seems subdued least comparison vampire genre evolved subtle romance flick full blown war movie movie however loneliness friendship loyalty really worth watching recommended,Let the Right One In,sadness
19454,saw several movies seattle international film festival year let right one far favorite bunch primarily movie friendship help find personal strength two lonely children meet change others lives fact one vampire makes movie even interesting unique important plot detail cold darkness sweden makes perfect backdrop story refreshing see vampire movie doesnt rely upon cheap scares fangs gore scene didnt enjoy involved cats computer animated faces looked stupid place small disappointment otherwise outstanding film highly recommend movie,Let the Right One In,sadness
19455,consistency would seem isnt one alexandre ajas fortes 2003 2006 strength breakthrough haute tension high tensionswitchblade romance remake hills eyes parisian director found ensconced charter member splat pack alongside horror notables darren lynn bousman neil marshall greg mclean eli roth james wan leigh whannell rob zombie however whereas many contemporaries continued mature refine talent aja found stuck neutral late serving screenwriter merely passable p2 missing mark completely mirrors film doubled writer directorbased 2003 korean film mirror kiefer sutherland stars ben carson former new york city police detective whose history alcoholism wrongful shooting innocent previous investigation struggling put life back together carsons inner demons coupled landing job night watchman burned department store whose mirrors appear play tricks mind hint promising tale designed blur line reality psychosis instead aja screen writing partner grégory levasseur completely drop ball early establish carsons dependence powerful prescription medication curb desire drink also show stumbling upon bottle whiskey first night watchmans cabin yet fail use plot points anything red herrings instead opting spin story malevolent supernatural force trapped stores mirrors bent escape sure might faithful korean original clearly room improvement passed overim starting wonder lure large hollywood budgets marquee value stars conspired make talented director grow lazy even penchant eye catching visuals spoiled interior sets appear blatant rehash used 2006s see evil dont get started reliance pigeons fluttering cheap scares tactic resorted many times lost countthe end result tepid tale thats largely devoid chills aspires yet another shoddy exorcist variant bad given possibilities could,Mirrors,optimism
19457,started right first character okay seriously main character tendency tick characters well wife son took cake felt characters lacked common sense im pretty sure regular people hopefully im actually faith humanity would half foolish things saw movie totally enjoy ending even though unexpected give director dues creative twist didnt like overall glad didnt pay money none fellow movie goers friends enjoyed either discussion movie end usually occurs movie good u want go see go ahead make sure someone else pays,Mirrors,optimism
19459,kiefer sutherland got writers strike whacked last seasons chapter 24 master breathlessly whispered dubious reassurance plies trade night watchman burnedout shell former upscale department store misfortune right next door psychiatric hospital treated canonical crazy adolescent girlfirmly tradition hey theres axe murderer loose lets split go looking get house moronsthe somewhat original ending doesnt make nonstop formulaic gore lowcultitude fills almost 2 preceding wasted hours,Mirrors,optimism
19461,reason gave 310 great dp work wasnt much say walked first 20 minutes lead actors chemistry whatsoever kiefers character horribly portrayed seemed like role paycheck rather art film film cast beautiful people rather actors storyline deep little puns writing seemed written novice sellout film perceive purely art mirror shots great dp work order make film best hire best people care make film work didnt seem morale high piece recommend,Mirrors,optimism
19463,better grudge 2 worse ring story ben carson man hard time life course trouble wife kids gets job suspended old one new job reveals eerie mirrors shows shocking images mirrors threaten familys life things get personal attempts solve mystery haunted mirrorsto get point acting sub par dialog cliché underdeveloped like characters effects laughable really fake boring throughout many scenesbasically see get spooked mirrors hour see couple bloody deaths 2030 minutes solving problem plot holes people laughed theater attempted scary parts yet people actually scared watch like movies like pulse grudge 2 shutter one missed callim sure like scared moviesyou wont one,Mirrors,optimism
19465,based korean horror movie nowadays lot remakes coming like bangkok dangerous many point remakes made better original see recent remakes better original seems directors want keep remaking movies think remakes supposed better original back movie review watch original movie called mirror watch treat watching horror mirrors proves least violent movie directed alexandre aja hills eyes high tesion strong gore mirrors boost one gory moment woman ripping jawthe story usual horror remake plot one longest horror remakes feel gets slow draggy point build suspense thrills plus blood gore story ben carson kiefer sutherland discovers evil lurking mirror killing people soon preys family ben needs find answers reason evil mirror blah blahthe usual story horror remake cheap scares scare shock nowhereoverall good still keeps attention point looking scares gore look one looking interesting plot able seat probably yawn would interesting watch boring day see luck directors keep remaking movies,Mirrors,optimism
19467,alexandre aja probably talent say probably sprung films pieces ive yet see high tension hills eyes remake bares something resemblance mirrors even theyre fairly different horror subject matter one remake near classic grindhouse flick remake kinda popular japanese ghoststory flick try gage offer genre basically conjure chilling andor creepy moments without really digging something really exciting unconventional much either really revitalizing update former film make seem less silly dumb mirrors actually bit slog aja actually tries relay plot character ie main character excop former drunk pulling life together exwife kids blah blah beg deep get gory hopefully scary partsas happens least mirrors engage us enough try buy first appears ghost story killers killer mirrors attack around close near kiefer sutherlands character aja manages get good atmosphere going dilapidated building hes guarding albeit little ridiculous think stood long without torn new real estate manhattan places one killing scene one instance starts cliché girl bathtub becomes something frightening crazy works well also rides soso mysteryinvestigation sutherlands character mysterious little girl possibly something following burning hospitalstore get horror sequences time third act becomes implausible really give damn plotholelike schizophrenic mirrorkiller scheme technically could kill time want someone looks mirror longer secondthe somber tone also doesnt help things appear tad sillier need sutherlands overacting doesnt help much effect halle berry lookalike though bad one paula patton mostly relegated looking anxious upset frantic mustsaveonepsychokidandonedefenselesskid mode looking pure gore shabby perhaps nowhere near much hills even aja perhaps shown little skill patience filmmaker mirrors somewhat tough call good movie also bad one entirely either somewhere middle rests occasionally surprising mostly complacent another knockoff countless japanese horror stories invariably involve shapes objects earlier year one missed call cell phones next week suppositories spooky children seeking revenge one form another,Mirrors,optimism
19469,former policeman nowadays alcoholic named ben carson kiefer sutherland inadvertently brought death face outlaw quit police force heads security mayflower department store destroyed deadly fire deceased 23 dead 78 wounds hes employee security company finds alone scorched mannequins caught situation department store watch stuff reflected glass spirits trapped behind mirrors flee attack sister amy smart wife paula patton sons ben comes across former partner jason flemyng heads investigation recent murders chase criminal presence weird events eerie situations causes ben relive horrendous memories since tried forget meanwhile carson hurrying solve recent string killings discovers mysterious nun oncepossessed named anna esseker also found lingering crime scenes tells asylum seriously ill patients subjected mirrorbased shock treatment without wishing carson drawn farther farther deep mystery surrounding astonishing deathsalexandres aja remake korean movie titled ¨into mirror¨ made american style packstensionsuspensechillshorror lot blood gore including slitting throatattempted rage slicing stabbing courtesy robert kurtzman greg nicotero howard berger create creepy makeup horrible bloody images gutsy murders gruesomely executed equally graphic original moviethe film constituted well done terror set pieces creepy spooky atmospherethe mirrorss reflections appearance deliver goods hair raising chills full scaresthe story borrowing original korean film taking ripping numerous scenes thrilling musical score javier navarrete including leitmotif based spanih classical music appropriate cinematography cameraman maxime alexandre motion picture skillfully directed alexandre aja though originality simple reworking aja expert terror genre proved new version ¨the hill eyes¨ ¨switchblade romance¨ also titled ¨high tension¨ postproduction realizing ¨piraña 3d¨ film isnt apt little boysneither squeamish,Mirrors,optimism
19471,movie certainly best horror movie seen horror movies come days one better ones death scenes little top gory least movie didnt really mostly gore lot horror movies days keifer suterland pretty good jump scares like added little bit mystery give movie b effort seem little long though could made least little bit shorter cool special effects like mirror got shot holes repaired overall bad movie,Mirrors,optimism
19473,remake korean film 2003 film tells tale guy picks job nightwatchman left burned department store starts somewhat dull somewhat creepy job quickly turns living nightmarethere least dozen horror films evil lived side mirror nothing new share build one get know victims get know evils see getting maimedslaughteredeaten one one nothing new effect film like nothing new would standard run mill one werent fact settings used worked pretty nicely ending isnt normal sloppy onei havent seen original interested seeing seen one might even better7 10 mirrors wall,Mirrors,optimism
19475,mirrors us remake korean horror movie geoul sokeuro good scary much original one movie mall security guard becomes wrapped mystery involving particular department stores mirrors seem bring worst people story almost original well plot interesting although little predictable good rhythm tension grows intensity movie moves along two good things never makes movie tiresome viewer cast good kiefer sutherland gives convincing performance although reminded jack bauer moments film amy smarts role good short paula patton kiefer characters wife gives decent acting job conclusion good movie could better,Mirrors,optimism
19477,begin meeting security guard running life locker room looks large mirror reflection cuts throat security guard collapses bleeding real neck woundnext meet kiefer sutherland starts first day work large mall looks like castlefederal museum giant ceilings greek columns mall burnt currently vacant occupied leftovers stores mainly mannequins furniture huge mirrors mirrors squeaky clean told kiefers predecessor obsessed keeping cleanthe life kiefers character mess job police department divorced trouble lovely wife two kids sleeping lovely sisters couch apparently type prescription drug problem rounds new job discovers something odd hand print mirror print cant removed side mirror also discovers flooded basement back home starts seeing things mirror starts investigating things place security guard replaced suspects head others tell something right building mirrorsit turns next mall hospital strange treatments took place psychiatric unit result happened young girl mirrors mall trying convey message kiefer continues investigation tracking girl meantime mirrors start attacking loved onesthere couple twists near end story takes quite different character mirrorattackingpeople story also end neat surprise unusual ending interestingaja knows direct horror actors movie nicely photographed great camera work good scares gore scenes story good problem found long nearly two hours could used reediting tightness mirrors much character kiefer approachable guy movie overall watchable milder horror film could use either horror deletion scenes make tighter actionpacked,Mirrors,optimism
19479,days 10 per movie ticket question ask go review boards iswas worth answer question depends upon effectively movie brings genre across audiencethe interesting plots action sequences drama yes perhaps ive seen movies take things movies worth defined movies merits necessarily merits preceded itwe think seen variants mirrors yet still recommend found atmospheric suspenseful gore one effect particular probably make jaw twitch remainder movie although suspense wears certain things revealed 34 way movie atmosphere remains intact however ending movie delivers unexpected twist brings movie full circle im likely see second time found single viewing worthy investment time 1050,Mirrors,optimism
19481,girlfriend came seeing mirrors neither us laughed hard much since saw disney movie enchanted girlfriend actually watch part movie hallway people around us took movie seriously wouldnt offended hard two us laughing tears awethe two us debated way home whether director trying scary trying funny guessed funny thought part awesome humor seriously movie took itselfit literally scenes monsters posing front screen effectively saying im scaring im scaring instead attackingit quite literally beautifully ridiculous borrow term director batman movie movie mirrors theater absurd couldnt silly enjoyable keifer sutherland made crack chimpanzee machine gunthis complete failure horror movie thats okay fantastically funny watch wonderful entertainment us delighted seen feel good horror movieat time ever dialog setup murders spooks movie ever scary even cohesive like board room twelve year olds didnt even speak english saw exorcist ring 1408 dark water lethal weapon every single sci fi channel movie revolves around divorced couple mashed random effects cliché dialogs reactions spooks incohesive frankly girlfriend shocked many people think serious horror moviekeep mind whole theater suspect maybe six people room laughed realized silly fun everybody else biting nails talking keifer sutherland trying tell wouldnt take wrong turnsif love horror movies love horror movie spoofs forget movies intentionally try parody horror movies see one doesnt even realize modern day attack killer tomatoesthe reason give eight reserve highest reviews true quality movies like fall el orfanato apocalypto etc much fun watching movie cant honestly give less eight,Mirrors,optimism
19483,maybe heard bad things film practically every review said disappointing skip etcso got dvd really knowing think really liked haute tension like kiefer sutherland though trailer made look like jack bauer kim stop mirror terrorist attackbut opening credits started great precredit scene hookednever bored quite times jumped seatmaybe others figured plot took surprisei found film eerie suspenseful scary well directed actedand house since event horizon see production design impressive like another actor film people behind work deserves academy award opinioni also loved ending unhollywood retrospect probably didnt make lot sense somehow felt right meall found refreshing take horror film considering villain piece glass think everyone great jobnot sure others didnt like much say found satisfying experience probably watch one day,Mirrors,optimism
19485,big horror fan like supernatural thrillers said didnt really like ring hollywood remakes japanese films spooky kids black hair eyes etcyawni enjoy film much liked keifers performance could feel distraught emotions show may check 24 resultthe actorsactresses film equally good well directed well written type film made jump times interested outcome maybe could sequel,Mirrors,optimism
19487,mirrors gore movie pretty fun part kind took story kick movie pay attention really well understand like story lot though wasnt whole lot killings movie though killings happen though gore ton blood beginning movie cool fun watch though movie kind slows became little bit boring movie makes really think mirrors could really movie movie definitely make look mirrors differently think people movie creep make afraid mirrors big mirror person though dont like creepy images dont see movie big gore hounds horror lovers movie perfect good horror movie entertaining enough acting pretty good nothing amazing though like movie good nothing excellent think cast pretty good visuals really cool especially mirrors beginning also thought better expected overall give movie chance see least,Mirrors,optimism
19489,characteristic truly great horror fiction ability believably transform aspect world reassuring pillar certainty doorway hell case mirrors process applied fact reflections glass simply never life plot centers excop named ben carson keifer sutherland takes job night watchman burnedout department store apparently easy gig turns nightmare attracts attention evil presence dwells mirrors somehow survived fire make matters worse family also targeted entity exert influence reflecting surface carson running time save themat point career obvious alexandre aja destined one great horror directors film confirms skill building unbearable levels fear tension apparent remake hills eyes relentlessly shocking audience pace relentless atmosphere terror escalates film reaches climax one horror films ever made truly deeply frightening undisputed classic,Mirrors,optimism
19491,admit toes one gets better better movie goes keeps wondering pretty much foreshadowing really didnt know going happen minute minute movie one youll want watch sutherlands performance good ive got give props actors well performances pretty remarkable im type person enjoys crappy films definitely say know good movie see im confident overall twist turns yeah definite popcorn lights cuddle boyfriend scary movie,Mirrors,optimism
19493,love movie really makes hair stand end one throughout many twists turns ending unexpected characters believable kiefer sutherlands performance inwardly tortured excop teetering edge insanity excellent rent definitely view unrated version yelped loud times would definitely put category supernatural horror guaranteed scare really quite intense even though horror movies dont really scare actually laugh find comical scary movie want watch going bed might want watch day filter later otherwise might dreaming,Mirrors,optimism
19495,night living dead independent horror film made 1968 perhaps eeriest moment seen film – lady getting stabbed possessed daughter screams heard background repeated motion daughters hand striking knife seen dont recall seen actual penetration knife although see dead woman lying corner pain shock face – true horror movies bring kind terror – rosemarys baby blair witch horror carrie etc best part constantly aware imminent tension lead slowly thus intensifying impact hits us night living dead kept unnerved right iconic ending rained force sweep wonderful movies among usthen woman black – predictable derivative tedious clichéd aware going element horror written daniel radcliffes face even faced many times see spooky children seem controlled supernatural element blank expressionless faces slow walk synchronized actions time creepy dolls toys accompaniments mother brings toys children unfit one daniel radcliffe plays arthur young solicitor sporting sideburns sweaty haggard look whose wife dead lives four year old son notices draws stick figure unhappy look oh clever boy roll eyes handle estate one ready tread especially quiet ominous country people believe house cursed daniel steps sights woman veiled black hence name villagers tell keep away children visits place arthur reason known wants unravel secrets perhaps may get raisethe movie excruciatingly boring partly radcliffe looks tense isnt supposed relatively calm supposed frightened death direction indicative horror film affected spooked style talking even exchange radcliffe lawyer dont like senseless overstatement fear shoddy radcliffes arthur smells strange air village residents unfriendly reserved everyone look says yeah horror film frightened would surprised added bela lugosis afraid monologue fear factor close nil swear entire theater mostly comprising women teenage girls remained dead silent throughout even ghosts presence became evident disagree rotten tomatoes consensus may provide enough viewers attuned modern highstakes horror slighting remark since viewers like attuned modern highstakes horror appreciate horror subtly effectively delivered movie commercial messi wouldnt recommend woman black anyone – devoid unsettling moment may boring even 13 year oldsmy rating 2 10,The Woman in Black,anger
19496,watching daniel radcliffe shuffle listlessly room room hour scooby doo reject stereotyped haunted mansion senses could bear least scooby doo cartoons far believable plot many errors continuity movie mistakes site bursting flaws happened dog spent night daniel radcliffe simply vanished owner never mentioned cared fortunately concession stand theater sold 500 popcorn drinks also purveyors nooses would hanged avoid finishing boring low budget storyless horror seemed go ring jumped merry go round banality reached brass ring missed,The Woman in Black,anger
19497,woman black 135 pg13 — fantasy supernatural 3rd string formulathe woman black standard hauntedhouse story bereaved mother seeking vengeance dead child beyond grave case almost dialog poor daniel radcliffe preww1 solicitor arthur kipps walking around said house looking grimduring course movie radcliffe displays 0 2 days worth nixonian 5 oclock shadow monotonically increasing one would expect rather coming going point spending time watching paying attention plot really bad continuity making wonder didnt think thru advance minimum clean post also way many cheapthrill scenes hohum frighteningwhat going interesting setting big old dark eel marsh house promontory accessible via causeway low tide effective atmospherics lots work foley artists nice nonexistent twist local burgher ostensible skeptic samuel daily ciarán hinds doesnt turn kind secretly malevolent deceiver instead genuinely friendly helpfulopposed dreariness almost complete absence cast dialog overfamiliar premise standard lament movies namely may tell us evil spirit wicked deeds never show us howits sad commentary film find thinking ok want kill kids village done impatience engendered petulant dithering deader hoping shed finally get could click stopwatch bail theaterall combines barely put woman black range like kind thing,The Woman in Black,anger
19498,dont believe hype want say totally nothing scary movie constant effort made startle music sound effects would like full refund money way hot dog cool cookedat one point film nearly fell asleep think scariest moment film realized nothing really gonna happeni think movie makers produce films like dupe movie goers banned making films 1 year movie music sounds jump days night movies girl friend thats 2 tickets plus drinks something eat cost nearly 10000 saw nothing value movie producers really need responsible view dont appreciate mislead dont like smoking mirrors aloud sound quick cut away camera make film scary use technique many times worn outbottom line dont like tricked theater left theater booing way home im understanding people buy boot legged movies waste money trash,The Woman in Black,anger
